months_driven,total_kms_driven,make,vehicle_model,year,fuel_type,last_service_type,days_until_service,kms_until_service,driver_profile,trigger
4.61,4062.2,Volkswagen,Tiguan,2016,hybrid,oil_change,33,939.3,average,time
2.09,3560.6,Hyundai,Creta,2019,petrol,full_service,111,6233.9,average,time
3.22,7621.8,Honda,CR-V,2020,diesel,oil_change,87,6777.3,average,time
0.35,484.1,Honda,Civic,2011,electric,full_service,329,19275.2,average,time
2.28,3553.1,Volkswagen,Tiguan,2010,diesel,oil_change,102,5138.9,average,time
3.82,8457.3,Toyota,RAV4,2017,diesel,oil_change,70,5095.4,average,time
1.5,1206.1,Hyundai,Creta,2020,petrol,full_service,117,3284.9,light,time
6.43,11346.3,Honda,Civic,2011,diesel,brake_service,13,653.7,average,km
2.12,6508.2,Hyundai,Creta,2022,petrol,oil_change,45,4491.8,heavy,km
5.65,4072.3,BMW,3 Series,2020,petrol,full_service,14,324.6,light,time
1.95,2532.7,Hyundai,i20,2015,diesel,oil_change,116,5037.4,average,time
3.29,2280.4,Honda,Accord,2020,diesel,full_service,99,2360.8,light,time
0.65,877.6,Maruti,Swift,2024,hybrid,full_service,175,7734.2,average,time
1.13,956.2,Maruti,Baleno,2010,diesel,full_service,136,3767.9,light,time
1.48,5846.2,BMW,X3,2015,petrol,full_service,16,2153.8,heavy,km
4.62,7135.9,Maruti,Swift,2011,hybrid,oil_change,50,2464.1,average,km
2.43,3534.5,Hyundai,Tucson,2020,petrol,oil_change,132,6465.5,average,km
2.62,7384.8,Ford,Fiesta,2013,petrol,full_service,7,615.2,heavy,km
2.85,2716.9,Maruti,Vitara,2020,petrol,full_service,102,3217.9,light,time
4.6,7948.4,BMW,5 Series,2011,diesel,full_service,50,2808.7,average,time
0.94,2861.1,Toyota,RAV4,2023,petrol,oil_change,82,8138.9,heavy,km
3.21,4736.7,Toyota,RAV4,2021,diesel,full_service,75,3694.8,average,time
4.25,6674.0,BMW,X3,2014,petrol,oil_change,26,1326.0,average,km
8.01,11108.4,Honda,CR-V,2019,electric,oil_change,94,4290.8,average,time
2.23,3257.9,Volkswagen,Polo,2024,hybrid,full_service,127,6003.7,average,time
1.66,1537.2,Hyundai,Tucson,2016,petrol,full_service,153,4811.1,light,time
0.75,951.6,Hyundai,Tucson,2010,petrol,inspection,170,7048.4,average,km
0.66,1359.8,Hyundai,Creta,2014,petrol,oil_change,105,6640.2,average,km
1.95,1952.2,Ford,Focus,2016,hybrid,full_service,132,4345.3,light,time
0.81,1579.1,Ford,Focus,2014,petrol,full_service,105,6420.9,average,km
4.37,3650.0,Maruti,Swift,2013,electric,inspection,225,6250.9,light,time
3.11,5595.6,Volkswagen,Golf,2021,petrol,inspection,93,5434.3,average,time
1.25,1961.9,Toyota,RAV4,2020,petrol,oil_change,137,7152.2,average,time
5.38,6410.6,Ford,Fiesta,2014,petrol,full_service,34,1332.5,average,time
4.3,13702.4,BMW,X3,2018,diesel,full_service,12,1297.6,heavy,km
0.2,121.2,Hyundai,i20,2020,petrol,full_service,165,4309.9,light,time
1.37,1209.5,Ford,Escape,2019,petrol,oil_change,139,3999.5,light,time
5.59,5781.4,Ford,Escape,2019,petrol,inspection,19,663.6,light,time
0.14,112.9,BMW,3 Series,2015,petrol,full_service,163,4448.9,light,time
0.81,666.2,Hyundai,Creta,2011,hybrid,inspection,160,4671.2,light,time
0.14,390.5,Volkswagen,Polo,2015,hybrid,full_service,90,9209.5,heavy,km
4.89,7266.0,Maruti,Baleno,2016,petrol,full_service,41,1978.4,average,time
3.6,5178.6,Honda,CR-V,2016,diesel,oil_change,59,2802.5,average,time
3.25,8592.2,BMW,3 Series,2023,hybrid,full_service,54,4607.8,heavy,km
6.02,7953.4,Honda,Accord,2017,petrol,oil_change,19,802.4,average,time
1.78,2925.3,Hyundai,Creta,2022,hybrid,brake_service,75,3976.1,average,time
4.22,6868.4,Ford,Fiesta,2011,petrol,inspection,21,1131.6,average,km
6.01,4892.3,Toyota,Camry,2011,diesel,oil_change,11,296.1,light,time
1.4,2495.6,Honda,Civic,2024,petrol,inspection,149,8504.4,average,km
5.19,7769.4,Honda,Civic,2023,petrol,oil_change,49,2406.0,average,time
4.13,6760.5,Toyota,RAV4,2010,petrol,oil_change,23,1239.5,average,km
2.49,4173.9,Maruti,Swift,2014,petrol,inspection,69,3826.1,average,km
2.28,1362.9,BMW,X3,2010,petrol,oil_change,135,2643.5,light,time
0.35,1378.7,Volkswagen,Polo,2010,hybrid,oil_change,69,8221.3,heavy,km
3.97,6443.0,Ford,Fiesta,2014,petrol,oil_change,29,1557.0,average,km
0.74,1753.7,BMW,5 Series,2014,diesel,full_service,135,10246.3,average,km
2.63,4173.6,Ford,Focus,2011,hybrid,oil_change,100,5155.2,average,time
0.91,2798.4,Toyota,RAV4,2018,petrol,inspection,71,7201.6,heavy,km
2.18,2958.7,Volkswagen,Tiguan,2016,petrol,full_service,112,5021.0,average,time
5.4,4480.3,Honda,Accord,2021,diesel,inspection,14,384.2,light,time
11.53,21269.1,BMW,3 Series,2022,electric,full_service,58,3495.0,average,time
1.99,3149.5,BMW,X3,2018,petrol,brake_service,140,6850.5,average,km
2.12,3785.2,BMW,X3,2014,petrol,oil_change,72,4214.8,average,km
5.2,3627.0,Maruti,Vitara,2010,diesel,full_service,34,781.0,light,time
5.63,7851.3,BMW,3 Series,2014,diesel,oil_change,21,949.2,average,time
1.3,2233.8,Maruti,Vitara,2014,petrol,inspection,104,5766.2,average,km
2.32,6229.8,Honda,Civic,2012,petrol,full_service,20,1770.2,heavy,km
3.52,10975.1,Volkswagen,Tiguan,2017,diesel,brake_service,39,4024.9,heavy,km
5.04,12754.2,BMW,3 Series,2022,hybrid,oil_change,6,445.8,heavy,km
3.02,6503.9,Maruti,Vitara,2013,petrol,inspection,21,1496.1,average,km
2.4,3605.5,Ford,Escape,2013,petrol,oil_change,88,4394.5,average,km
4.95,3111.5,Maruti,Vitara,2011,hybrid,full_service,51,1077.1,light,time
1.11,900.4,Volkswagen,Tiguan,2016,diesel,full_service,145,3773.5,light,time
0.56,481.7,BMW,3 Series,2022,petrol,full_service,153,4376.5,light,time
1.28,2747.4,Ford,Focus,2017,petrol,brake_service,106,7252.6,average,km
4.63,3628.9,Toyota,Camry,2013,hybrid,brake_service,54,1406.7,light,time
1.91,3541.4,BMW,5 Series,2017,hybrid,oil_change,124,7550.2,average,time
0.88,1050.4,Honda,Accord,2017,petrol,oil_change,131,5107.3,average,time
11.16,9461.0,Ford,Fiesta,2020,electric,full_service,71,1969.3,light,time
4.52,10735.3,BMW,X3,2018,hybrid,full_service,16,1264.7,heavy,km
0.13,463.4,Toyota,RAV4,2013,petrol,full_service,75,7536.6,heavy,km
4.43,3993.1,Maruti,Baleno,2017,diesel,oil_change,36,1060.5,light,time
0.78,1432.1,Hyundai,Creta,2024,hybrid,full_service,171,9880.1,average,time
4.09,4634.4,Toyota,Camry,2014,petrol,inspection,52,1927.3,average,time
0.89,2750.6,Hyundai,Tucson,2010,petrol,brake_service,50,5249.4,heavy,km
1.58,4961.4,BMW,3 Series,2021,petrol,oil_change,58,6038.6,heavy,km
1.76,2933.5,Volkswagen,Golf,2015,petrol,inspection,91,5066.5,average,km
2.1,3230.1,Honda,Accord,2015,petrol,inspection,94,4769.9,average,km
0.14,176.4,Maruti,Vitara,2018,petrol,oil_change,156,5426.4,light,time
7.4,10067.2,Toyota,Corolla,2020,electric,oil_change,64,2885.1,average,time
2.91,7023.1,Toyota,Camry,2020,diesel,oil_change,79,6300.3,heavy,time
2.36,3578.8,Honda,CR-V,2010,petrol,oil_change,94,4421.2,average,km
1.79,3102.8,Honda,Civic,2012,diesel,oil_change,111,6477.2,average,time
1.79,3043.7,Maruti,Vitara,2011,petrol,brake_service,85,4956.3,average,km
0.88,1299.7,Ford,Focus,2021,hybrid,full_service,148,6791.8,average,time
1.56,1301.8,Hyundai,i20,2013,petrol,oil_change,113,3010.0,light,time
1.86,2114.0,Volkswagen,Polo,2020,petrol,full_service,123,4579.1,average,time
1.21,3815.7,Honda,Civic,2016,petrol,oil_change,58,6184.3,heavy,km
3.09,2228.2,Honda,CR-V,2024,petrol,inspection,95,2222.9,light,time
0.21,589.9,BMW,5 Series,2018,diesel,oil_change,146,14410.1,heavy,km
2.92,4365.0,Toyota,Corolla,2018,diesel,oil_change,107,5347.3,average,time
4.04,6373.5,Honda,CR-V,2014,petrol,oil_change,32,1626.5,average,km
4.93,4289.5,Maruti,Baleno,2020,hybrid,brake_service,36,1052.8,light,time
0.69,1333.1,BMW,X3,2014,petrol,oil_change,109,6666.9,average,km
3.93,5020.5,BMW,X3,2020,electric,oil_change,282,11761.5,average,time
0.69,1743.2,Hyundai,Tucson,2015,petrol,oil_change,84,6256.8,average,km
0.69,1403.2,Toyota,RAV4,2020,hybrid,oil_change,164,10596.8,heavy,km
1.07,1660.0,BMW,3 Series,2015,petrol,full_service,120,6340.0,average,km
4.71,4112.4,Ford,Fiesta,2019,petrol,full_service,32,891.7,light,time
1.44,2448.2,Honda,CR-V,2014,petrol,brake_service,99,5551.8,average,km
4.47,8834.8,Hyundai,Tucson,2020,petrol,inspection,17,1165.2,average,km
0.79,2880.3,BMW,3 Series,2021,diesel,full_service,112,13619.7,heavy,km
1.06,2008.0,Maruti,Baleno,2023,petrol,oil_change,145,8992.0,average,km
7.58,13035.4,BMW,3 Series,2011,electric,inspection,163,9125.6,average,time
11.84,6470.1,Honda,CR-V,2024,electric,oil_change,8,146.4,light,time
3.94,6613.5,BMW,5 Series,2019,petrol,full_service,47,2586.2,average,time
0.32,581.6,Maruti,Baleno,2024,diesel,full_service,185,11342.5,average,time
5.12,6277.1,Hyundai,Creta,2019,diesel,oil_change,5,185.8,average,time
0.19,352.5,Ford,Escape,2012,diesel,oil_change,178,11647.5,average,km
1.97,3653.7,BMW,3 Series,2018,diesel,oil_change,81,4782.4,average,time
3.41,6717.0,Maruti,Vitara,2020,petrol,full_service,53,3283.0,average,km
0.94,1396.6,Honda,Accord,2024,petrol,oil_change,129,6170.0,average,time
0.52,719.0,Ford,Fiesta,2015,hybrid,full_service,173,8139.0,average,time
2.37,7702.1,BMW,5 Series,2014,petrol,brake_service,3,297.9,heavy,km
4.59,5961.2,Hyundai,Tucson,2013,petrol,oil_change,35,1463.2,average,time
5.78,6905.1,Volkswagen,Tiguan,2011,diesel,oil_change,32,1253.9,average,time
4.34,4105.0,Ford,Focus,2020,diesel,oil_change,58,1813.2,light,time
3.07,2250.6,BMW,5 Series,2023,electric,inspection,249,5979.7,light,time
1.85,4127.8,BMW,X3,2018,petrol,oil_change,80,5872.2,average,km
0.24,357.4,Volkswagen,Polo,2014,electric,oil_change,397,19294.1,average,time
4.71,8000.9,Honda,Civic,2015,petrol,full_service,1,0.0,average,km
3.38,4540.0,Honda,CR-V,2014,diesel,oil_change,78,3439.2,average,time
4.48,7894.1,Honda,CR-V,2018,diesel,full_service,54,3146.4,average,time
6.29,10158.2,Honda,Accord,2015,diesel,inspection,7,394.4,average,time
0.84,2312.1,Ford,Fiesta,2015,petrol,full_service,64,5687.9,heavy,km
3.53,9607.0,BMW,5 Series,2019,diesel,oil_change,61,5393.0,heavy,km
2.05,4387.6,Ford,Focus,2012,petrol,oil_change,49,3612.4,average,km
5.45,7732.9,Toyota,Camry,2021,hybrid,inspection,20,938.0,average,time
2.28,4058.8,Toyota,RAV4,2010,petrol,oil_change,68,3941.2,average,km
0.24,333.0,Ford,Fiesta,2020,petrol,full_service,151,6575.9,average,time
1.62,4083.1,Hyundai,Creta,2024,diesel,full_service,122,10000.5,heavy,time
5.41,9839.6,Honda,CR-V,2021,hybrid,oil_change,36,2140.5,average,time
1.39,3691.8,Honda,Civic,2011,petrol,oil_change,47,4308.2,heavy,km
3.83,3856.8,BMW,3 Series,2010,diesel,oil_change,74,2459.6,average,time
2.57,8643.2,Hyundai,Creta,2014,electric,oil_change,264,29074.4,heavy,time
3.14,7861.0,Volkswagen,Tiguan,2013,petrol,oil_change,3,139.0,heavy,km
3.11,3962.9,Volkswagen,Tiguan,2024,petrol,oil_change,93,3836.7,average,time
4.53,13953.2,Ford,Fiesta,2024,diesel,full_service,25,2546.8,heavy,km
3.26,10468.0,Ford,Focus,2019,diesel,full_service,43,4532.0,heavy,km
0.68,1397.2,Honda,Accord,2021,petrol,oil_change,150,9554.8,average,time
4.12,9637.9,Volkswagen,Polo,2019,petrol,oil_change,4,362.1,average,km
3.2,6238.9,Ford,Fiesta,2018,petrol,oil_change,52,3293.6,average,time
6.66,10276.8,BMW,5 Series,2017,diesel,full_service,14,720.5,average,time
5.34,8501.0,Toyota,RAV4,2019,diesel,inspection,25,1331.5,average,time
1.36,1902.8,Toyota,Camry,2024,petrol,inspection,132,5571.2,average,time
1.66,5568.0,Toyota,Camry,2017,diesel,full_service,86,9432.0,heavy,km
1.95,2722.2,Volkswagen,Polo,2021,petrol,full_service,131,5931.1,average,time
1.03,674.1,BMW,3 Series,2024,hybrid,brake_service,120,2501.3,light,time
0.88,2570.5,Volkswagen,Tiguan,2013,hybrid,oil_change,73,7029.5,heavy,km
2.32,4172.8,Maruti,Baleno,2010,petrol,full_service,66,3827.2,average,km
3.96,12911.2,Ford,Fiesta,2017,diesel,oil_change,20,2088.8,heavy,km
0.59,819.5,Ford,Escape,2016,petrol,brake_service,202,8704.8,average,time
1.32,1693.3,Honda,Accord,2024,petrol,full_service,116,4626.7,average,time
4.47,3406.4,Honda,CR-V,2014,petrol,full_service,56,1426.5,light,time
0.87,1873.7,Toyota,Camry,2010,petrol,full_service,86,6126.3,average,km
4.17,3478.7,BMW,X3,2019,diesel,full_service,14,368.6,light,time
0.86,690.6,Honda,Accord,2019,petrol,oil_change,138,3746.2,light,time
2.93,9142.1,BMW,5 Series,2012,diesel,brake_service,28,2857.9,heavy,km
1.3,2287.6,Ford,Focus,2018,petrol,oil_change,136,7397.4,average,time
4.1,8770.3,Toyota,Camry,2023,petrol,inspection,33,2229.7,average,km
5.23,10355.1,Toyota,Corolla,2022,petrol,oil_change,11,644.9,average,km
5.2,8353.0,Toyota,Corolla,2019,petrol,oil_change,21,1120.7,average,time
2.06,6178.2,Honda,Civic,2011,petrol,inspection,20,1821.8,heavy,km
1.98,5283.7,BMW,5 Series,2015,petrol,oil_change,29,2716.3,heavy,km
2.18,1664.4,BMW,3 Series,2022,electric,oil_change,224,5924.7,light,time
3.72,10548.6,Toyota,Corolla,2021,petrol,oil_change,5,451.4,heavy,km
1.63,1388.8,Toyota,Camry,2015,diesel,oil_change,170,4813.8,light,time
5.34,3870.2,Ford,Escape,2016,diesel,brake_service,23,553.6,light,time
2.81,2238.0,BMW,5 Series,2019,electric,brake_service,269,7205.2,light,time
3.03,9247.1,BMW,X3,2017,petrol,inspection,8,752.9,heavy,km
0.98,1880.3,Maruti,Baleno,2010,petrol,brake_service,95,6119.7,average,km
3.18,5418.0,BMW,3 Series,2012,hybrid,full_service,75,4182.0,average,km
3.24,4077.4,Ford,Escape,2020,petrol,inspection,75,3123.9,average,time
2.06,3245.0,Maruti,Vitara,2016,petrol,oil_change,114,5974.5,average,time
3.63,6352.7,Toyota,Corolla,2020,electric,oil_change,287,16327.9,average,time
4.69,9533.8,Honda,Accord,2019,diesel,full_service,50,3356.3,average,time
0.26,334.9,Volkswagen,Golf,2018,diesel,oil_change,141,4649.9,average,time
2.07,6575.3,Ford,Fiesta,2017,diesel,oil_change,79,8424.7,heavy,km
2.52,7567.2,Maruti,Vitara,2012,petrol,oil_change,3,432.8,heavy,km
1.01,3544.4,Ford,Focus,2012,petrol,inspection,40,4455.6,heavy,km
2.22,3081.0,Ford,Focus,2012,hybrid,full_service,145,6519.0,average,km
2.02,3580.6,Hyundai,Tucson,2015,diesel,full_service,111,6431.6,average,time
4.07,3241.5,Honda,Accord,2013,petrol,brake_service,44,1097.0,light,time
1.6,2012.4,Ford,Escape,2020,diesel,oil_change,133,5571.7,average,time
2.22,3837.0,Volkswagen,Tiguan,2014,petrol,full_service,77,4163.0,average,km
7.47,5503.2,Honda,CR-V,2016,electric,full_service,164,4036.8,light,time
5.36,7486.0,Honda,CR-V,2010,electric,brake_service,211,9548.7,average,time
2.66,10729.3,Maruti,Baleno,2021,petrol,oil_change,2,270.7,heavy,km
4.16,13045.8,Volkswagen,Tiguan,2023,diesel,oil_change,33,3454.2,heavy,km
1.49,2426.8,Maruti,Swift,2024,petrol,brake_service,131,7019.4,average,time
2.53,2352.9,BMW,X3,2012,hybrid,oil_change,106,3237.2,light,time
0.31,243.8,BMW,5 Series,2013,diesel,oil_change,176,3686.1,light,time
1.05,2199.7,BMW,3 Series,2010,petrol,brake_service,85,5800.3,average,km
0.51,1056.2,Volkswagen,Tiguan,2022,diesel,oil_change,183,12834.7,heavy,time
3.86,3117.5,Toyota,Corolla,2023,hybrid,full_service,67,1782.3,light,time
5.07,8548.6,Hyundai,i20,2012,electric,inspection,232,12730.8,average,time
3.2,4588.9,BMW,5 Series,2012,diesel,oil_change,96,4492.1,average,time
0.54,729.4,Volkswagen,Polo,2015,petrol,full_service,168,7270.6,average,km
4.94,5355.7,Maruti,Swift,2018,petrol,full_service,13,470.9,light,time
9.33,31177.0,Toyota,RAV4,2015,electric,oil_change,60,6625.4,heavy,time
0.61,1532.9,Ford,Focus,2019,diesel,oil_change,153,12389.1,heavy,time
7.68,7455.1,Toyota,Camry,2022,electric,oil_change,182,5797.7,light,time
2.06,3713.7,BMW,X3,2021,diesel,inspection,109,6471.1,average,time
2.52,6181.1,Toyota,Corolla,2020,petrol,full_service,46,3818.9,average,km
2.24,2452.2,Volkswagen,Golf,2020,petrol,full_service,90,3057.5,average,time
0.96,1463.5,Hyundai,Tucson,2010,diesel,oil_change,149,7667.9,average,time
2.13,3430.9,Maruti,Baleno,2020,diesel,inspection,131,6820.7,average,time
3.84,7411.2,Ford,Escape,2012,hybrid,oil_change,37,2188.8,average,km
2.96,5615.3,Toyota,Corolla,2015,diesel,inspection,88,5433.7,average,time
2.79,4069.0,Hyundai,Creta,2010,petrol,oil_change,84,3931.0,average,km
5.63,9603.7,Hyundai,i20,2020,diesel,oil_change,17,957.2,average,time
11.24,9941.0,Maruti,Swift,2024,electric,inspection,8,228.9,light,time
3.31,6004.0,Maruti,Baleno,2019,petrol,inspection,66,3996.0,average,km
0.65,482.0,BMW,5 Series,2011,hybrid,brake_service,177,3577.3,light,time
3.94,6237.1,Toyota,Corolla,2021,petrol,full_service,45,2322.4,average,time
1.71,5787.9,BMW,3 Series,2017,petrol,oil_change,38,4212.1,heavy,km
1.31,4767.1,Toyota,RAV4,2019,diesel,full_service,84,10232.9,heavy,km
1.08,1738.7,Maruti,Swift,2018,petrol,inspection,155,8261.3,average,km
1.37,5244.0,Honda,CR-V,2014,petrol,brake_service,22,2756.0,heavy,km
2.1,4693.6,BMW,3 Series,2011,petrol,full_service,45,3306.4,average,km
2.73,4054.2,Honda,Civic,2020,petrol,inspection,120,5820.3,average,time
3.89,5953.5,BMW,X3,2017,petrol,oil_change,64,3194.1,average,time
3.13,7938.1,Ford,Fiesta,2020,petrol,full_service,24,2061.9,heavy,km
1.84,3183.8,Honda,Accord,2012,hybrid,inspection,111,6416.2,average,km
3.39,4821.0,Maruti,Swift,2021,petrol,oil_change,99,4635.7,average,time
4.17,6871.9,Volkswagen,Tiguan,2020,hybrid,oil_change,48,2595.7,average,time
2.58,9061.4,Maruti,Swift,2022,diesel,oil_change,65,7438.6,heavy,km
3.99,1624.5,BMW,X3,2013,hybrid,oil_change,65,859.8,light,time
3.35,10314.1,Volkswagen,Tiguan,2010,electric,full_service,313,31475.6,heavy,time
3.59,9379.4,Volkswagen,Polo,2016,petrol,full_service,8,620.6,heavy,km
1.66,4384.3,Hyundai,i20,2018,diesel,inspection,125,10615.7,heavy,km
4.03,2800.9,Toyota,Camry,2016,petrol,oil_change,83,1892.0,light,time
2.11,6982.5,Ford,Escape,2011,hybrid,full_service,24,2617.5,heavy,km
5.07,7466.8,Maruti,Baleno,2018,petrol,inspection,45,2196.0,average,time
3.81,7363.8,Toyota,RAV4,2010,diesel,oil_change,47,2973.3,average,time
0.25,101.1,Honda,Civic,2024,hybrid,full_service,194,5428.9,light,time
4.99,7534.3,Ford,Focus,2015,petrol,brake_service,9,465.7,average,km
1.71,1234.8,Honda,CR-V,2024,petrol,oil_change,122,2841.4,light,time
1.04,823.8,Honda,CR-V,2015,petrol,full_service,170,4539.9,light,time
0.8,3195.8,Maruti,Vitara,2016,hybrid,inspection,71,8804.2,heavy,km
0.12,145.5,Maruti,Vitara,2014,petrol,oil_change,220,7137.8,light,time
1.54,1615.7,Volkswagen,Polo,2014,petrol,brake_service,122,4157.0,average,time
1.88,1959.6,Toyota,Camry,2015,petrol,oil_change,158,5392.2,light,time
3.4,2429.3,Ford,Fiesta,2016,electric,oil_change,228,5368.3,light,time
1.51,4565.8,Honda,Civic,2011,petrol,full_service,33,3434.2,heavy,km
0.42,873.6,Honda,Accord,2017,petrol,inspection,131,9126.4,average,km
4.87,4843.1,BMW,5 Series,2017,hybrid,oil_change,29,918.0,light,time
2.65,4937.5,Maruti,Swift,2018,diesel,oil_change,124,7592.0,average,time
2.78,6015.9,BMW,5 Series,2013,petrol,oil_change,29,1984.1,average,km
2.53,9096.7,Volkswagen,Polo,2013,hybrid,brake_service,4,503.3,heavy,km
0.22,792.7,Hyundai,Tucson,2012,hybrid,full_service,84,8807.3,heavy,km
3.02,5079.0,Toyota,RAV4,2024,diesel,full_service,71,4006.1,average,time
1.53,2234.4,Ford,Escape,2010,petrol,inspection,121,5765.6,average,km
2.34,4589.7,Maruti,Baleno,2015,petrol,oil_change,53,3410.3,average,km
0.65,594.1,Ford,Focus,2011,petrol,oil_change,183,4413.9,light,time
0.2,468.6,Hyundai,Creta,2011,petrol,oil_change,114,7531.4,heavy,km
5.73,11072.0,Toyota,RAV4,2020,diesel,inspection,34,2182.8,heavy,time
0.63,1186.8,Ford,Fiesta,2024,petrol,oil_change,137,8317.4,average,time
1.63,3971.8,Toyota,RAV4,2021,petrol,full_service,86,7028.2,heavy,km
0.3,299.3,Hyundai,Creta,2022,petrol,full_service,188,5787.5,light,time
1.43,4095.0,BMW,5 Series,2017,petrol,oil_change,62,5905.0,heavy,km
2.66,4242.6,Honda,Accord,2012,petrol,oil_change,75,3757.4,average,km
3.86,6803.8,Volkswagen,Golf,2021,diesel,oil_change,42,2421.1,average,time
5.85,4197.5,Volkswagen,Polo,2022,petrol,full_service,8,199.3,light,time
1.38,1820.1,Ford,Escape,2012,diesel,inspection,138,5881.9,average,time
1.59,6360.6,Hyundai,i20,2010,petrol,full_service,12,1639.4,heavy,km
5.37,7452.3,BMW,5 Series,2014,hybrid,full_service,46,2147.7,average,km
2.7,2613.2,Maruti,Swift,2010,hybrid,full_service,85,2593.5,light,time
0.64,554.1,BMW,3 Series,2011,petrol,oil_change,123,3118.4,light,time
0.15,83.6,Honda,CR-V,2016,petrol,oil_change,178,3148.3,light,time
3.79,10975.4,BMW,5 Series,2022,petrol,oil_change,1,24.6,heavy,km
1.53,1026.9,Ford,Fiesta,2015,diesel,oil_change,120,2534.2,light,time
3.94,2382.1,Ford,Fiesta,2015,diesel,full_service,17,339.7,light,time
4.63,7697.2,Hyundai,Creta,2013,petrol,full_service,4,302.8,average,km
5.27,7703.3,Volkswagen,Golf,2010,diesel,oil_change,50,2377.7,average,time
1.84,2337.8,BMW,X3,2017,petrol,full_service,94,3851.5,average,time
7.39,23131.9,Hyundai,Tucson,2016,electric,full_service,189,19452.6,heavy,time
5.12,3369.4,Maruti,Baleno,2022,petrol,oil_change,36,781.1,light,time
2.41,8928.2,BMW,5 Series,2012,hybrid,oil_change,5,671.8,heavy,km
2.16,2976.2,Toyota,Camry,2013,hybrid,full_service,97,4419.2,average,time
1.53,2522.2,Volkswagen,Tiguan,2016,diesel,oil_change,106,5779.3,average,time
0.31,231.8,Honda,Civic,2024,petrol,oil_change,150,2566.6,light,time
3.26,10304.2,BMW,3 Series,2022,hybrid,oil_change,29,2895.8,heavy,km
3.88,4961.3,Volkswagen,Polo,2017,petrol,full_service,80,3380.1,average,time
1.94,968.9,Ford,Fiesta,2016,petrol,full_service,135,2359.5,light,time
0.65,2014.9,Maruti,Baleno,2020,petrol,oil_change,81,7985.1,heavy,km
0.43,1269.7,Maruti,Baleno,2015,diesel,inspection,101,10730.3,heavy,km
3.28,4725.6,Toyota,RAV4,2020,diesel,oil_change,92,4287.4,average,time
1.73,4966.5,Honda,CR-V,2014,petrol,oil_change,31,3033.5,heavy,km
2.44,3031.3,Maruti,Baleno,2019,diesel,oil_change,129,5114.9,light,time
1.14,2856.2,Ford,Fiesta,2023,petrol,full_service,98,8143.8,heavy,km
2.27,3624.3,Maruti,Baleno,2021,petrol,inspection,124,6531.9,average,time
